location,date,context,change
India,2020-04-02,transit_stations,-0.74
India,2020-04-03,transit_stations,-0.73
India,2020-04-04,transit_stations,-0.73
India,2020-04-05,transit_stations,-0.71
India,2020-04-06,transit_stations,-0.73
India,2020-04-07,transit_stations,-0.67
India,2020-04-08,transit_stations,-0.68
India,2020-04-09,transit_stations,-0.68
India,2020-04-10,transit_stations,-0.69
India,2020-04-11,transit_stations,-0.69
India,2020-04-12,transit_stations,-0.67
India,2020-04-13,transit_stations,-0.69
India,2020-04-14,transit_stations,-0.69
India,2020-04-15,transit_stations,-0.66
India,2020-04-16,transit_stations,-0.65
India,2020-04-17,transit_stations,-0.65
India,2020-04-18,transit_stations,-0.67
India,2020-04-19,transit_stations,-0.65
India,2020-04-20,transit_stations,-0.67
India,2020-04-21,transit_stations,-0.66
India,2020-04-22,transit_stations,-0.66
India,2020-04-23,transit_stations,-0.66
India,2020-04-24,transit_stations,-0.66
India,2020-04-25,transit_stations,-0.66
India,2020-04-26,transit_stations,-0.66
India,2020-04-27,transit_stations,-0.67
India,2020-04-28,transit_stations,-0.66
India,2020-04-29,transit_stations,-0.64
India,2020-04-30,transit_stations,-0.64
India,2020-05-01,transit_stations,-0.65
India,2020-05-02,transit_stations,-0.64
India,2020-05-03,transit_stations,-0.63
India,2020-05-04,transit_stations,-0.61
India,2020-05-05,transit_stations,-0.59
India,2020-05-06,transit_stations,-0.56
India,2020-05-07,transit_stations,-0.57
India,2020-05-08,transit_stations,-0.56
India,2020-05-09,transit_stations,-0.57
India,2020-05-10,transit_stations,-0.58
India,2020-05-11,transit_stations,-0.56
India,2020-05-12,transit_stations,-0.55
India,2020-05-13,transit_stations,-0.53
India,2020-05-14,transit_stations,-0.54
India,2020-05-15,transit_stations,-0.52
India,2020-05-16,transit_stations,-0.52
India,2020-05-17,transit_stations,-0.54
India,2020-05-18,transit_stations,-0.52
India,2020-05-19,transit_stations,-0.5
India,2020-05-20,transit_stations,-0.49
India,2020-05-21,transit_stations,-0.49
India,2020-05-22,transit_stations,-0.48
India,2020-05-23,transit_stations,-0.48
India,2020-05-24,transit_stations,-0.5
India,2020-05-25,transit_stations,-0.51
India,2020-05-26,transit_stations,-0.46
India,2020-05-27,transit_stations,-0.45
India,2020-05-28,transit_stations,-0.46
India,2020-05-29,transit_stations,-0.45
India,2020-05-30,transit_stations,-0.44
India,2020-05-31,transit_stations,-0.46
India,2020-06-01,transit_stations,-0.41
India,2020-06-02,transit_stations,-0.4
India,2020-06-03,transit_stations,-0.4
India,2020-06-04,transit_stations,-0.39
India,2020-06-05,transit_stations,-0.39
India,2020-06-06,transit_stations,-0.39
India,2020-06-07,transit_stations,-0.41
India,2020-06-08,transit_stations,-0.38
India,2020-06-09,transit_stations,-0.37
India,2020-06-10,transit_stations,-0.35
India,2020-06-11,transit_stations,-0.36
India,2020-06-12,transit_stations,-0.36
India,2020-06-13,transit_stations,-0.37
India,2020-06-14,transit_stations,-0.39
India,2020-06-15,transit_stations,-0.37
India,2020-06-16,transit_stations,-0.37
India,2020-06-17,transit_stations,-0.35
India,2020-06-18,transit_stations,-0.38
India,2020-06-19,transit_stations,-0.38
India,2020-06-20,transit_stations,-0.38
India,2020-06-21,transit_stations,-0.47
India,2020-06-22,transit_stations,-0.37
India,2020-06-23,transit_stations,-0.36
India,2020-06-24,transit_stations,-0.36
India,2020-06-25,transit_stations,-0.38
India,2020-06-26,transit_stations,-0.38
India,2020-06-27,transit_stations,-0.39
India,2020-06-28,transit_stations,-0.42
India,2020-06-29,transit_stations,-0.39
India,2020-06-30,transit_stations,-0.38
India,2020-07-01,transit_stations,-0.38
India,2020-07-02,transit_stations,-0.39
India,2020-07-03,transit_stations,-0.39
India,2020-07-04,transit_stations,-0.4
India,2020-07-05,transit_stations,-0.48
India,2020-07-06,transit_stations,-0.4
India,2020-07-07,transit_stations,-0.39
India,2020-07-08,transit_stations,-0.39
India,2020-07-09,transit_stations,-0.4
India,2020-07-10,transit_stations,-0.39
India,2020-07-11,transit_stations,-0.43
India,2020-07-12,transit_stations,-0.51
India,2020-07-13,transit_stations,-0.4
India,2020-07-14,transit_stations,-0.41
India,2020-07-15,transit_stations,-0.41
India,2020-07-16,transit_stations,-0.42
India,2020-07-17,transit_stations,-0.41
India,2020-07-18,transit_stations,-0.44
India,2020-07-19,transit_stations,-0.51
India,2020-07-20,transit_stations,-0.43
India,2020-07-21,transit_stations,-0.42
India,2020-07-22,transit_stations,-0.39
India,2020-07-23,transit_stations,-0.43
India,2020-07-24,transit_stations,-0.39
India,2020-07-25,transit_stations,-0.45
India,2020-07-26,transit_stations,-0.49
India,2020-07-27,transit_stations,-0.39
India,2020-07-28,transit_stations,-0.39
India,2020-07-29,transit_stations,-0.4
India,2020-07-30,transit_stations,-0.37
India,2020-07-31,transit_stations,-0.37
India,2020-08-01,transit_stations,-0.41
India,2020-08-02,transit_stations,-0.42
India,2020-08-03,transit_stations,-0.39
India,2020-08-04,transit_stations,-0.39
India,2020-08-05,transit_stations,-0.43
India,2020-08-06,transit_stations,-0.39
India,2020-08-07,transit_stations,-0.37
India,2020-08-08,transit_stations,-0.43
India,2020-08-09,transit_stations,-0.45
India,2020-08-10,transit_stations,-0.36
India,2020-08-11,transit_stations,-0.37
India,2020-08-12,transit_stations,-0.39
India,2020-08-13,transit_stations,-0.39
India,2020-08-14,transit_stations,-0.35
India,2020-08-15,transit_stations,-0.43
India,2020-08-16,transit_stations,-0.45
India,2020-08-17,transit_stations,-0.35
India,2020-08-18,transit_stations,-0.35
India,2020-08-19,transit_stations,-0.34
India,2020-08-20,transit_stations,-0.38
India,2020-08-21,transit_stations,-0.35
India,2020-08-22,transit_stations,-0.41
India,2020-08-23,transit_stations,-0.44
India,2020-08-24,transit_stations,-0.34
India,2020-08-25,transit_stations,-0.34
India,2020-08-26,transit_stations,-0.33
India,2020-08-27,transit_stations,-0.37
India,2020-08-28,transit_stations,-0.34
India,2020-08-29,transit_stations,-0.37
India,2020-08-30,transit_stations,-0.42
India,2020-08-31,transit_stations,-0.37
India,2020-09-01,transit_stations,-0.34
India,2020-02-15,workplaces,0.05
India,2020-02-16,workplaces,0
India,2020-02-17,workplaces,0.04
India,2020-02-18,workplaces,0.03
India,2020-02-19,workplaces,0.04
India,2020-02-20,workplaces,0.04
India,2020-02-21,workplaces,-0.19
India,2020-02-22,workplaces,-0.02
India,2020-02-23,workplaces,0.02
India,2020-02-24,workplaces,0.04
India,2020-02-25,workplaces,0.01
India,2020-02-26,workplaces,0.03
India,2020-02-27,workplaces,0.04
India,2020-02-28,workplaces,0.05
India,2020-02-29,workplaces,0.08
India,2020-03-01,workplaces,0.03
India,2020-03-02,workplaces,0.05
India,2020-03-03,workplaces,0.04
India,2020-03-04,workplaces,0.07
India,2020-03-05,workplaces,0.05
India,2020-03-06,workplaces,0.05
India,2020-03-07,workplaces,0.07
India,2020-03-08,workplaces,0.06
India,2020-03-09,workplaces,-0.12
India,2020-03-10,workplaces,-0.44
India,2020-03-11,workplaces,-0.05
India,2020-03-12,workplaces,0
India,2020-03-13,workplaces,0
India,2020-03-14,workplaces,-0.06
India,2020-03-15,workplaces,0.02
India,2020-03-16,workplaces,-0.04
India,2020-03-17,workplaces,-0.08
India,2020-03-18,workplaces,-0.08
India,2020-03-19,workplaces,-0.11
India,2020-03-20,workplaces,-0.15
India,2020-03-21,workplaces,-0.18
India,2020-03-22,workplaces,-0.49
India,2020-03-23,workplaces,-0.5
India,2020-03-24,workplaces,-0.65
India,2020-03-25,workplaces,-0.72
India,2020-03-26,workplaces,-0.7
India,2020-03-27,workplaces,-0.7
India,2020-03-28,workplaces,-0.66
India,2020-03-29,workplaces,-0.47
India,2020-03-30,workplaces,-0.68
India,2020-03-31,workplaces,-0.68
India,2020-04-01,workplaces,-0.68
India,2020-04-02,workplaces,-0.69
India,2020-04-03,workplaces,-0.67
India,2020-04-04,workplaces,-0.61
India,2020-04-05,workplaces,-0.43
India,2020-04-06,workplaces,-0.68
India,2020-04-07,workplaces,-0.67
India,2020-04-08,workplaces,-0.67
India,2020-04-09,workplaces,-0.68
India,2020-04-10,workplaces,-0.69
India,2020-04-11,workplaces,-0.64
India,2020-04-12,workplaces,-0.44
India,2020-04-13,workplaces,-0.66
India,2020-04-14,workplaces,-0.69
India,2020-04-15,workplaces,-0.64
India,2020-04-16,workplaces,-0.65
India,2020-04-17,workplaces,-0.65
India,2020-04-18,workplaces,-0.6
India,2020-04-19,workplaces,-0.42
India,2020-04-20,workplaces,-0.63
India,2020-04-21,workplaces,-0.64
India,2020-04-22,workplaces,-0.63
India,2020-04-23,workplaces,-0.64
India,2020-04-24,workplaces,-0.63
India,2020-04-25,workplaces,-0.59
India,2020-04-26,workplaces,-0.41
India,2020-04-27,workplaces,-0.62
India,2020-04-28,workplaces,-0.63
India,2020-04-29,workplaces,-0.61
India,2020-04-30,workplaces,-0.61
India,2020-05-01,workplaces,-0.64
India,2020-05-02,workplaces,-0.54
India,2020-05-03,workplaces,-0.37
India,2020-05-04,workplaces,-0.56
India,2020-05-05,workplaces,-0.56
India,2020-05-06,workplaces,-0.54
India,2020-05-07,workplaces,-0.56
India,2020-05-08,workplaces,-0.52
India,2020-05-09,workplaces,-0.49
India,2020-05-10,workplaces,-0.32
India,2020-05-11,workplaces,-0.5
India,2020-05-12,workplaces,-0.52
India,2020-05-13,workplaces,-0.49
India,2020-05-14,workplaces,-0.49
India,2020-05-15,workplaces,-0.48
India,2020-05-16,workplaces,-0.41
India,2020-05-17,workplaces,-0.27
India,2020-05-18,workplaces,-0.45
India,2020-05-19,workplaces,-0.46
India,2020-05-20,workplaces,-0.44
India,2020-05-21,workplaces,-0.44
India,2020-05-22,workplaces,-0.42
India,2020-05-23,workplaces,-0.37
India,2020-05-24,workplaces,-0.24
India,2020-05-25,workplaces,-0.51
India,2020-05-26,workplaces,-0.42
India,2020-05-27,workplaces,-0.39
India,2020-05-28,workplaces,-0.4
India,2020-05-29,workplaces,-0.38
India,2020-05-30,workplaces,-0.29
India,2020-05-31,workplaces,-0.16
India,2020-06-01,workplaces,-0.35
India,2020-06-02,workplaces,-0.37
India,2020-06-03,workplaces,-0.35
India,2020-06-04,workplaces,-0.35
India,2020-06-05,workplaces,-0.34
India,2020-06-06,workplaces,-0.26
India,2020-06-07,workplaces,-0.14
India,2020-06-08,workplaces,-0.32
India,2020-06-09,workplaces,-0.34
India,2020-06-10,workplaces,-0.32
India,2020-06-11,workplaces,-0.33
India,2020-06-12,workplaces,-0.33
India,2020-06-13,workplaces,-0.29
India,2020-06-14,workplaces,-0.14
India,2020-06-15,workplaces,-0.33
India,2020-06-16,workplaces,-0.34
India,2020-06-17,workplaces,-0.33
India,2020-06-18,workplaces,-0.34
India,2020-06-19,workplaces,-0.34
India,2020-06-20,workplaces,-0.25
India,2020-06-21,workplaces,-0.18
India,2020-06-22,workplaces,-0.34
India,2020-06-23,workplaces,-0.36
India,2020-06-24,workplaces,-0.33
India,2020-06-25,workplaces,-0.34
India,2020-06-26,workplaces,-0.33
India,2020-06-27,workplaces,-0.29
India,2020-06-28,workplaces,-0.16
India,2020-06-29,workplaces,-0.33
India,2020-06-30,workplaces,-0.35
India,2020-07-01,workplaces,-0.33
India,2020-07-02,workplaces,-0.34
India,2020-07-03,workplaces,-0.33
India,2020-07-04,workplaces,-0.26
India,2020-07-05,workplaces,-0.2
India,2020-07-06,workplaces,-0.33
India,2020-07-07,workplaces,-0.35
India,2020-07-08,workplaces,-0.32
India,2020-07-09,workplaces,-0.33
India,2020-07-10,workplaces,-0.33
India,2020-07-11,workplaces,-0.32
India,2020-07-12,workplaces,-0.22
India,2020-07-13,workplaces,-0.33
India,2020-07-14,workplaces,-0.36
India,2020-07-15,workplaces,-0.34
India,2020-07-16,workplaces,-0.35
India,2020-07-17,workplaces,-0.34
India,2020-07-18,workplaces,-0.3
India,2020-07-19,workplaces,-0.23
India,2020-07-20,workplaces,-0.36
India,2020-07-21,workplaces,-0.37
India,2020-07-22,workplaces,-0.33
India,2020-07-23,workplaces,-0.36
India,2020-07-24,workplaces,-0.32
India,2020-07-25,workplaces,-0.33
India,2020-07-26,workplaces,-0.22
India,2020-07-27,workplaces,-0.33
India,2020-07-28,workplaces,-0.35
India,2020-07-29,workplaces,-0.35
India,2020-07-30,workplaces,-0.33
India,2020-07-31,workplaces,-0.34
India,2020-08-01,workplaces,-0.36
India,2020-08-02,workplaces,-0.19
India,2020-08-03,workplaces,-0.47
India,2020-08-04,workplaces,-0.36
India,2020-08-05,workplaces,-0.34
India,2020-08-06,workplaces,-0.32
India,2020-08-07,workplaces,-0.29
India,2020-08-08,workplaces,-0.29
India,2020-08-09,workplaces,-0.15
India,2020-08-10,workplaces,-0.3
India,2020-08-11,workplaces,-0.34
India,2020-08-12,workplaces,-0.36
India,2020-08-13,workplaces,-0.32
India,2020-08-14,workplaces,-0.29
India,2020-08-15,workplaces,-0.42
India,2020-08-16,workplaces,-0.15
India,2020-08-17,workplaces,-0.29
India,2020-08-18,workplaces,-0.3
India,2020-08-19,workplaces,-0.29
India,2020-08-20,workplaces,-0.32
India,2020-08-21,workplaces,-0.32
India,2020-08-22,workplaces,-0.36
India,2020-08-23,workplaces,-0.18
India,2020-08-24,workplaces,-0.3
India,2020-08-25,workplaces,-0.31
India,2020-08-26,workplaces,-0.29
India,2020-08-27,workplaces,-0.32
India,2020-08-28,workplaces,-0.31
India,2020-08-29,workplaces,-0.26
India,2020-08-30,workplaces,-0.19
India,2020-08-31,workplaces,-0.35
India,2020-09-01,workplaces,-0.35
India,2020-02-15,residential,0
India,2020-02-16,residential,0
India,2020-02-17,residential,0
India,2020-02-18,residential,0
India,2020-02-19,residential,0.01
India,2020-02-20,residential,-0.01
India,2020-02-21,residential,0.05
India,2020-02-22,residential,0.01
India,2020-02-23,residential,0.01
India,2020-02-24,residential,0
India,2020-02-25,residential,0
India,2020-02-26,residential,-0.01
India,2020-02-27,residential,0
India,2020-02-28,residential,0
India,2020-02-29,residential,0
India,2020-03-01,residential,0.01
India,2020-03-02,residential,0
India,2020-03-03,residential,0
India,2020-03-04,residential,0
India,2020-03-05,residential,0
India,2020-03-06,residential,0.01
India,2020-03-07,residential,0
India,2020-03-08,residential,0
India,2020-03-09,residential,0.03
India,2020-03-10,residential,0.11
India,2020-03-11,residential,0.01
India,2020-03-12,residential,0
India,2020-03-13,residential,0.01
India,2020-03-14,residential,0.04
India,2020-03-15,residential,0.03
India,2020-03-16,residential,0.03
India,2020-03-17,residential,0.03
India,2020-03-18,residential,0.04
India,2020-03-19,residential,0.05
India,2020-03-20,residential,0.07
India,2020-03-21,residential,0.08
India,2020-03-22,residential,0.21
India,2020-03-23,residential,0.2
India,2020-03-24,residential,0.25
India,2020-03-25,residential,0.3
India,2020-03-26,residential,0.3
India,2020-03-27,residential,0.31
India,2020-03-28,residential,0.29
India,2020-03-29,residential,0.22
India,2020-03-30,residential,0.3
India,2020-03-31,residential,0.29
India,2020-04-01,residential,0.29
India,2020-04-02,residential,0.3
India,2020-04-03,residential,0.3
India,2020-04-04,residential,0.28
India,2020-04-05,residential,0.21
India,2020-04-06,residential,0.3
India,2020-04-07,residential,0.28
India,2020-04-08,residential,0.29
India,2020-04-09,residential,0.3
India,2020-04-10,residential,0.32
India,2020-04-11,residential,0.3
India,2020-04-12,residential,0.22
India,2020-04-13,residential,0.31
India,2020-04-14,residential,0.3
India,2020-04-15,residential,0.29
India,2020-04-16,residential,0.3
India,2020-04-17,residential,0.31
India,2020-04-18,residential,0.28
India,2020-04-19,residential,0.22
India,2020-04-20,residential,0.3
India,2020-04-21,residential,0.29
India,2020-04-22,residential,0.29
India,2020-04-23,residential,0.3
India,2020-04-24,residential,0.3
India,2020-04-25,residential,0.29
India,2020-04-26,residential,0.22
India,2020-04-27,residential,0.31
India,2020-04-28,residential,0.28
India,2020-04-29,residential,0.29
India,2020-04-30,residential,0.29
India,2020-05-01,residential,0.3
India,2020-05-02,residential,0.27
India,2020-05-03,residential,0.21
India,2020-05-04,residential,0.27
India,2020-05-05,residential,0.26
India,2020-05-06,residential,0.25
India,2020-05-07,residential,0.26
India,2020-05-08,residential,0.26
India,2020-05-09,residential,0.25
India,2020-05-10,residential,0.19
India,2020-05-11,residential,0.25
India,2020-05-12,residential,0.24
India,2020-05-13,residential,0.23
India,2020-05-14,residential,0.23
India,2020-05-15,residential,0.23
India,2020-05-16,residential,0.22
India,2020-05-17,residential,0.17
India,2020-05-18,residential,0.22
India,2020-05-19,residential,0.21
India,2020-05-20,residential,0.21
India,2020-05-21,residential,0.21
India,2020-05-22,residential,0.21
India,2020-05-23,residential,0.19
India,2020-05-24,residential,0.15
India,2020-05-25,residential,0.22
India,2020-05-26,residential,0.19
India,2020-05-27,residential,0.19
India,2020-05-28,residential,0.19
India,2020-05-29,residential,0.19
India,2020-05-30,residential,0.17
India,2020-05-31,residential,0.14
India,2020-06-01,residential,0.17
India,2020-06-02,residential,0.16
India,2020-06-03,residential,0.17
India,2020-06-04,residential,0.16
India,2020-06-05,residential,0.17
India,2020-06-06,residential,0.15
India,2020-06-07,residential,0.12
India,2020-06-08,residential,0.15
India,2020-06-09,residential,0.15
India,2020-06-10,residential,0.15
India,2020-06-11,residential,0.15
India,2020-06-12,residential,0.15
India,2020-06-13,residential,0.15
India,2020-06-14,residential,0.12
India,2020-06-15,residential,0.15
India,2020-06-16,residential,0.14
India,2020-06-17,residential,0.14
India,2020-06-18,residential,0.15
India,2020-06-19,residential,0.15
India,2020-06-20,residential,0.13
India,2020-06-21,residential,0.15
India,2020-06-22,residential,0.15
India,2020-06-23,residential,0.15
India,2020-06-24,residential,0.14
India,2020-06-25,residential,0.15
India,2020-06-26,residential,0.15
India,2020-06-27,residential,0.14
India,2020-06-28,residential,0.12
India,2020-06-29,residential,0.15
India,2020-06-30,residential,0.14
India,2020-07-01,residential,0.14
India,2020-07-02,residential,0.15
India,2020-07-03,residential,0.16
India,2020-07-04,residential,0.14
India,2020-07-05,residential,0.14
India,2020-07-06,residential,0.15
India,2020-07-07,residential,0.15
India,2020-07-08,residential,0.15
India,2020-07-09,residential,0.15
India,2020-07-10,residential,0.16
India,2020-07-11,residential,0.16
India,2020-07-12,residential,0.15
India,2020-07-13,residential,0.15
India,2020-07-14,residential,0.16
India,2020-07-15,residential,0.17
India,2020-07-16,residential,0.17
India,2020-07-17,residential,0.17
India,2020-07-18,residential,0.17
India,2020-07-19,residential,0.15
India,2020-07-20,residential,0.17
India,2020-07-21,residential,0.17
India,2020-07-22,residential,0.16
India,2020-07-23,residential,0.17
India,2020-07-24,residential,0.16
India,2020-07-25,residential,0.18
India,2020-07-26,residential,0.15
India,2020-07-27,residential,0.16
India,2020-07-28,residential,0.16
India,2020-07-29,residential,0.16
India,2020-07-30,residential,0.15
India,2020-07-31,residential,0.16
India,2020-08-01,residential,0.16
India,2020-08-02,residential,0.12
India,2020-08-03,residential,0.15
India,2020-08-04,residential,0.14
India,2020-08-05,residential,0.15
India,2020-08-06,residential,0.14
India,2020-08-07,residential,0.12
India,2020-08-08,residential,0.14
India,2020-08-09,residential,0.11
India,2020-08-10,residential,0.12
India,2020-08-11,residential,0.13
India,2020-08-12,residential,0.15
India,2020-08-13,residential,0.14
India,2020-08-14,residential,0.13
India,2020-08-15,residential,0.16
India,2020-08-16,residential,0.11
India,2020-08-17,residential,0.12
India,2020-08-18,residential,0.12
India,2020-08-19,residential,0.13
India,2020-08-20,residential,0.13
India,2020-08-21,residential,0.14
India,2020-08-22,residential,0.15
India,2020-08-23,residential,0.11
India,2020-08-24,residential,0.12
India,2020-08-25,residential,0.12
India,2020-08-26,residential,0.12
India,2020-08-27,residential,0.13
India,2020-08-28,residential,0.13
India,2020-08-29,residential,0.12
India,2020-08-30,residential,0.11
India,2020-08-31,residential,0.13
India,2020-09-01,residential,0.12
Kenya,2020-02-15,retail_and_recreation,0.02
Kenya,2020-02-16,retail_and_recreation,0
Kenya,2020-02-17,retail_and_recreation,0.05
